Gene ID	Gene Name	DO221123	DO221124	DO221127	DO221129	DO222303	DO222304	DO222305	DO222306	DO222307	DO222308	DO222309	DO27763	DO27764	DO27765	DO27767	DO27769	DO27773	DO27775	DO27777	DO27779
ENSG00000027001	MIPEP	11.0	9.0	13.0	11.0	18.0	14.0	10.0	13.0	9.0	10.0	12.0	14.0	15.0	16.0	13.0	20.0	14.0	14.0	12.0	12.0
ENSG00000027075	PRKCH	14.0	16.0	5.0	23.0	7.0	3.0	7.0	4.0	2.0	4.0	8.0	2.0	1.0	6.0	29.0	4.0	40.0	5.0	18.0	13.0
ENSG00000027644	INSRR		0.1		0.1	0.1							0.1	0.5	0.2	0.8		0.2	0.3	0.4	0.2
ENSG00000027697	IFNGR1	204.0	134.0	116.0	118.0	51.0	28.0	101.0	53.0	66.0	49.0	107.0	48.0	47.0	30.0	64.0	68.0	188.0	92.0	217.0	83.0
ENSG00000027847	B4GALT7	14.0	12.0	13.0	20.0	17.0	29.0	21.0	35.0	21.0	18.0	32.0	11.0	22.0	14.0	10.0	11.0	16.0	10.0	16.0	8.0
ENSG00000027869	SH2D2A	17.0	14.0	6.0	36.0	34.0	16.0	19.0	13.0	52.0	9.0	34.0	15.0	8.0	19.0	51.0	25.0	13.0	13.0	116.0	5.0
ENSG00000028116	VRK2	31.0	43.0	16.0	35.0	4.0	10.0	24.0	10.0	8.0	6.0	9.0	13.0	14.0	15.0	19.0	18.0	51.0	17.0	25.0	25.0
ENSG00000028137	TNFRSF1B	257.0	97.0	28.0	120.0	86.0	46.0	114.0	70.0	52.0	62.0	164.0	14.0	11.0	32.0	106.0	20.0	97.0	42.0	165.0	24.0
ENSG00000028203	VEZT	64.0	30.0	19.0	27.0	8.0	15.0	6.0	10.0	20.0	10.0	17.0	19.0	22.0	21.0	15.0	25.0	33.0	22.0	20.0	29.0
ENSG00000028277	POU2F2	137.0	123.0	34.0	165.0	45.0	222.0	185.0	79.0	239.0	91.0	184.0	126.0	137.0	88.0	48.0	70.0	92.0	40.0	229.0	126.0
ENSG00000028310	BRD9	22.0	13.0	5.0	25.0	10.0	15.0	12.0	13.0	11.0	11.0	13.0	18.0	31.0	28.0	13.0	17.0	22.0	21.0	14.0	9.0
ENSG00000028528	SNX1	60.0	49.0	23.0	59.0	27.0	14.0	24.0	31.0	30.0	15.0	32.0	35.0	34.0	40.0	37.0	43.0	63.0	43.0	45.0	40.0
ENSG00000028839	TBPL1	17.0	15.0	13.0	8.0	10.0	10.0	7.0	12.0	16.0	14.0	12.0	17.0	21.0	15.0	12.0	23.0	21.0	19.0	9.0	18.0
ENSG00000029153	ARNTL2	27.0	45.0	6.0	17.0	3.0	2.0	8.0	6.0	4.0	4.0	5.0	2.0	6.0	3.0	14.0	3.0	7.0	10.0	12.0	12.0
ENSG00000029363	BCLAF1	101.0	93.0	22.0	71.0	22.0	23.0	22.0	30.0	26.0	23.0	29.0	74.0	70.0	114.0	102.0	101.0	139.0	108.0	77.0	57.0
ENSG00000029364	SLC39A9	26.0	30.0	17.0	27.0	12.0	22.0	15.0	21.0	42.0	19.0	15.0	23.0	22.0	26.0	24.0	28.0	36.0	25.0	36.0	22.0
ENSG00000029534	ANK1	1.0	4.0	0.1	3.0	2.0	0.5	3.0	0.7	0.2	0.2	2.0	7.0	2.0	2.0	1.0	2.0	7.0	3.0	2.0	0.8
ENSG00000029559	IBSP	10.0	7.0	0.7					15.0	1.0	1.0	0.1	0.1	0.4		3.0	3.0		0.6	0.1	10.0
ENSG00000029639	TFB1M	41.0	31.0	14.0	11.0	24.0	16.0	18.0	18.0	21.0	15.0	22.0	29.0	28.0	25.0	21.0	24.0	19.0	25.0	13.0	35.0
ENSG00000029725	RABEP1	49.0	30.0	22.0	51.0	25.0	30.0	36.0	24.0	28.0	17.0	22.0	49.0	50.0	67.0	60.0	60.0	71.0	63.0	33.0	28.0
ENSG00000029993	HMGB3	45.0	52.0	20.0	17.0	31.0	29.0	32.0	67.0	58.0	101.0	47.0	81.0	73.0	104.0	41.0	48.0	15.0	55.0	38.0	38.0
ENSG00000030066	NUP160	39.0	41.0	13.0	51.0	13.0	9.0	9.0	9.0	11.0	8.0	8.0	45.0	40.0	80.0	50.0	49.0	55.0	54.0	29.0	25.0
ENSG00000030110	BAK1	68.0	51.0	97.0	68.0	47.0	53.0	51.0	83.0	57.0	40.0	68.0	34.0	44.0	56.0	41.0	38.0	43.0	36.0	141.0	34.0
ENSG00000030304	MUSK	4.0	0.1		0.5	0.9		0.1	0.1		0.1	1.0		0.2				3.0	0.1	0.2	
ENSG00000030419	IKZF2	3.0	12.0	2.0	6.0	1.0	1.0	2.0	0.6	1.0	0.9	2.0	6.0	5.0	31.0	16.0	7.0	23.0	14.0	1.0	2.0
ENSG00000030582	GRN	314.0	211.0	269.0	405.0	514.0	1158.0	644.0	771.0	731.0	741.0	591.0	131.0	89.0	111.0	373.0	149.0	174.0	134.0	361.0	153.0
ENSG00000031003	FAM13B	31.0	52.0	9.0	50.0	4.0	9.0	4.0	8.0	11.0	4.0	9.0	19.0	30.0	17.0	23.0	23.0	65.0	40.0	21.0	19.0
ENSG00000031081	ARHGAP31	13.0	20.0	8.0	33.0	3.0	3.0	7.0	4.0	3.0	3.0	5.0	2.0	1.0	3.0	18.0	3.0	16.0	5.0	19.0	15.0
ENSG00000031544	ENSG00000031544	0.1	0.1	0.1	0.1	0.5	0.1	0.1				0.1	0.2	0.6	0.1	0.2	0.1		0.1		0.3
ENSG00000031691	CENPQ	30.0	23.0	61.0	17.0	5.0	12.0	9.0	20.0	16.0	16.0	15.0	21.0	23.0	27.0	20.0	32.0	25.0	35.0	7.0	16.0
ENSG00000031698	SARS	125.0	95.0	68.0	77.0	125.0	98.0	161.0	129.0	126.0	130.0	161.0	86.0	98.0	110.0	78.0	113.0	96.0	78.0	55.0	72.0
ENSG00000031823	RANBP3	34.0	27.0	10.0	34.0	29.0	38.0	38.0	38.0	44.0	29.0	39.0	39.0	40.0	41.0	31.0	29.0	34.0	27.0	32.0	25.0
ENSG00000032219	ARID4A	21.0	27.0	6.0	28.0	3.0	4.0	3.0	5.0	4.0	4.0	4.0	15.0	15.0	14.0	20.0	16.0	51.0	16.0	16.0	18.0
ENSG00000032389	EIPR1	22.0	18.0	23.0	17.0	18.0	34.0	35.0	22.0	28.0	21.0	23.0	16.0	30.0	28.0	15.0	22.0	21.0	21.0	6.0	15.0
ENSG00000032444	PNPLA6	30.0	23.0	11.0	44.0	36.0	42.0	37.0	59.0	27.0	50.0	50.0	18.0	23.0	26.0	32.0	23.0	35.0	18.0	33.0	14.0
ENSG00000032742	IFT88	7.0	5.0	2.0	6.0	4.0	3.0	1.0	2.0	2.0	4.0	4.0	7.0	7.0	5.0	6.0	3.0	11.0	7.0	2.0	6.0
ENSG00000033011	ALG1	11.0	10.0	8.0	9.0	8.0	13.0	7.0	12.0	8.0	14.0	14.0	6.0	7.0	8.0	7.0	6.0	10.0	6.0	6.0	5.0
ENSG00000033030	ZCCHC8	15.0	18.0	6.0	24.0	4.0	7.0	4.0	5.0	4.0	3.0	5.0	25.0	33.0	24.0	18.0	23.0	28.0	24.0	11.0	14.0
ENSG00000033050	ABCF2	61.0	49.0	31.0	58.0	60.0	50.0	52.0	41.0	42.0	38.0	48.0	48.0	65.0	116.0	75.0	62.0	48.0	42.0	55.0	37.0
ENSG00000033100	CHPF2	42.0	29.0	21.0	47.0	21.0	43.0	29.0	40.0	27.0	35.0	41.0	26.0	40.0	27.0	34.0	20.0	51.0	31.0	31.0	23.0
ENSG00000033122	LRRC7	0.2	0.3	0.1	0.3						0.1	0.1	0.3	0.4	0.8	0.2	0.3	0.3	0.6	0.1	0.2
ENSG00000033170	FUT8	10.0	20.0	26.0	57.0	7.0	26.0	6.0	32.0	15.0	8.0	4.0	23.0	16.0	30.0	26.0	29.0	20.0	21.0	62.0	32.0
ENSG00000033178	UBA6	34.0	25.0	11.0	34.0	7.0	5.0	7.0	9.0	6.0	5.0	7.0	18.0	23.0	23.0	23.0	20.0	34.0	29.0	18.0	22.0
ENSG00000033327	GAB2	10.0	6.0	3.0	14.0	3.0	9.0	5.0	5.0	3.0	3.0	7.0	3.0	2.0	3.0	13.0	4.0	12.0	5.0	22.0	4.0
ENSG00000033627	ATP6V0A1	11.0	10.0	4.0	25.0	6.0	85.0	18.0	19.0	21.0	28.0	11.0	6.0	6.0	9.0	11.0	5.0	17.0	8.0	24.0	7.0
ENSG00000033800	PIAS1	33.0	30.0	11.0	32.0	10.0	10.0	10.0	13.0	9.0	7.0	10.0	24.0	29.0	20.0	36.0	26.0	52.0	24.0	41.0	20.0
ENSG00000033867	SLC4A7	40.0	13.0	16.0	21.0	2.0	1.0	1.0	1.0	2.0	1.0	4.0	13.0	12.0	18.0	19.0	10.0	24.0	17.0	14.0	11.0
ENSG00000034053	APBA2	4.0	2.0	0.7	4.0	2.0	0.4	5.0	3.0	2.0	1.0	6.0	0.1	0.3	0.1	0.6	0.1	9.0	1.0	1.0	1.0
ENSG00000034063	ENSG00000034063	54.0	65.0	14.0	37.0	44.0	22.0	31.0	21.0	22.0	25.0	30.0	122.0	145.0	290.0	136.0	135.0	23.0	122.0	18.0	34.0
ENSG00000034152	MAP2K3	95.0	30.0	39.0	79.0	89.0	111.0	69.0	61.0	83.0	64.0	133.0	50.0	59.0	94.0	48.0	40.0	50.0	49.0	52.0	25.0
ENSG00000034239	EFCAB1									0.1				0.2				0.1			0.2
ENSG00000034510	TMSB10	5623.0	4865.0	6417.0	4785.0	17622.0	14320.0	16460.0	11068.0	17154.0	5936.0	13712.0	4367.0	4769.0	4953.0	4358.0	2569.0	6501.0	3283.0	2757.0	4372.0
ENSG00000034533	ASTE1	11.0	15.0	3.0	13.0	3.0	15.0	5.0	10.0	7.0	10.0	8.0	11.0	10.0	8.0	9.0	9.0	26.0	10.0	8.0	11.0
ENSG00000034677	RNF19A	45.0	30.0	30.0	54.0	6.0	19.0	26.0	6.0	10.0	13.0	13.0	21.0	20.0	19.0	35.0	29.0	107.0	30.0	34.0	25.0
ENSG00000034693	PEX3	34.0	25.0	21.0	18.0	15.0	19.0	11.0	28.0	16.0	20.0	17.0	28.0	20.0	21.0	22.0	29.0	33.0	32.0	23.0	28.0
ENSG00000034713	GABARAPL2	102.0	171.0	123.0	65.0	69.0	48.0	105.0	101.0	124.0	58.0	103.0	54.0	60.0	55.0	50.0	71.0	100.0	66.0	84.0	88.0
ENSG00000034971	MYOC				0.2	0.2							0.1	0.1	0.1	0.2		0.1			2.0
ENSG00000035115	SH3YL1	4.0	2.0	1.0	8.0	1.0	2.0	0.7	0.5	0.5	2.0	1.0	10.0	10.0	10.0	5.0	6.0	14.0	9.0	3.0	11.0
ENSG00000035141	FAM136A	65.0	47.0	53.0	55.0	75.0	51.0	37.0	55.0	54.0	31.0	62.0	73.0	58.0	100.0	64.0	93.0	68.0	97.0	53.0	64.0
ENSG00000035403	VCL	48.0	63.0	7.0	29.0	10.0	4.0	26.0	5.0	13.0	16.0	7.0	14.0	22.0	15.0	80.0	47.0	29.0	56.0	29.0	61.0
ENSG00000035499	DEPDC1B	37.0	23.0	27.0	22.0	8.0	9.0	13.0	8.0	17.0	12.0	11.0	33.0	54.0	56.0	22.0	41.0	15.0	44.0	11.0	27.0
ENSG00000035664	DAPK2	2.0	3.0	0.9	6.0	2.0	0.6	2.0	2.0	1.0	0.9	3.0	0.5	0.6	1.0	2.0	0.6	2.0	0.9	5.0	2.0
ENSG00000035681	NSMAF	28.0	18.0	19.0	41.0	10.0	10.0	14.0	13.0	18.0	11.0	15.0	23.0	21.0	26.0	26.0	22.0	42.0	29.0	24.0	19.0
ENSG00000035687	ADSS	62.0	51.0	46.0	84.0	27.0	17.0	32.0	21.0	14.0	14.0	28.0	64.0	48.0	72.0	64.0	84.0	68.0	68.0	67.0	52.0
ENSG00000035720	STAP1	221.0	148.0	28.0	34.0	103.0	63.0	82.0	105.0	152.0	73.0	142.0	222.0	225.0	72.0	111.0	213.0	128.0	211.0	94.0	120.0
ENSG00000035862	TIMP2	52.0	45.0	25.0	39.0	51.0	18.0	38.0	71.0	54.0	38.0	43.0	24.0	9.0	16.0	117.0	40.0	35.0	35.0	48.0	87.0
ENSG00000035928	RFC1	64.0	94.0	20.0	38.0	19.0	29.0	24.0	30.0	32.0	18.0	24.0	65.0	60.0	81.0	60.0	81.0	65.0	73.0	30.0	24.0
ENSG00000036054	TBC1D23	30.0	26.0	26.0	26.0	5.0	13.0	7.0	15.0	8.0	9.0	9.0	13.0	14.0	18.0	20.0	17.0	31.0	21.0	17.0	21.0
ENSG00000036257	CUL3	57.0	35.0	14.0	32.0	19.0	24.0	31.0	24.0	21.0	24.0	23.0	42.0	40.0	34.0	35.0	46.0	70.0	39.0	33.0	40.0
ENSG00000036448	MYOM2		0.9	0.3	0.2	0.5	0.1	3.0	0.4	0.2	0.1	0.4	0.7	1.0	1.0	0.5	0.5	0.9	0.4	0.3	1.0
ENSG00000036473	OTC		0.1			0.3											0.1				0.1
ENSG00000036530	CYP46A1	0.2	0.2	0.1	0.2	0.3	0.2	0.1		0.2	0.2	0.1	0.1	1.0	0.1	0.2	0.1	1.0	0.2	0.4	0.1
ENSG00000036549	AC118549.1	18.0	20.0	7.0	18.0	6.0	7.0	6.0	9.0	7.0	6.0	7.0	16.0	15.0	18.0	20.0	23.0	23.0	24.0	13.0	8.0
ENSG00000036565	SLC18A1	0.9	0.5	0.1	0.2	0.2	0.1	0.2	0.5		0.1	0.4		0.2		0.2		2.0	0.1	0.1	0.3
ENSG00000036672	USP2	1.0	14.0	0.4	0.2	0.6	0.2	20.0	0.2	0.6	20.0	0.2	0.7	0.5	8.0	0.9	113.0	0.2	0.3	141.0	0.8
ENSG00000036828	CASR	0.1	0.2	0.1	0.1	0.2	0.2				3.0	0.2		0.1	0.1	0.1	0.1	0.1	0.1	0.1	
ENSG00000037042	TUBG2	10.0	9.0	4.0	21.0	5.0	28.0	14.0	11.0	15.0	7.0	8.0	9.0	7.0	11.0	9.0	8.0	22.0	10.0	25.0	7.0
ENSG00000037241	RPL26L1	21.0	85.0	101.0	32.0	88.0	12.0	12.0	17.0	71.0	64.0	39.0	121.0	130.0	93.0	63.0	92.0	35.0	89.0	27.0	73.0
ENSG00000037280	FLT4	4.0	4.0	0.6	3.0	3.0	0.8	0.7	0.8	1.0	1.0	2.0	1.0	0.8	0.8	5.0	2.0	12.0	2.0	3.0	3.0
ENSG00000037474	NSUN2	93.0	63.0	20.0	83.0	47.0	38.0	40.0	42.0	37.0	30.0	37.0	83.0	117.0	90.0	71.0	99.0	74.0	90.0	55.0	46.0
ENSG00000037637	FBXO42	14.0	11.0	5.0	13.0	5.0	8.0	7.0	7.0	12.0	11.0	10.0	10.0	12.0	13.0	10.0	9.0	15.0	9.0	8.0	8.0
ENSG00000037749	MFAP3	16.0	18.0	7.0	16.0	4.0	5.0	3.0	4.0	4.0	4.0	5.0	9.0	13.0	9.0	18.0	15.0	24.0	17.0	16.0	10.0
ENSG00000037757	MRI1	15.0	11.0	11.0	31.0	15.0	19.0	13.0	8.0	2.0	11.0	11.0	15.0	11.0	42.0	22.0	22.0	44.0	21.0	11.0	14.0
ENSG00000037897	METTL1	32.0	23.0	17.0	17.0	43.0	46.0	36.0	47.0	34.0	29.0	42.0	28.0	25.0	27.0	16.0	29.0	9.0	24.0	20.0	15.0
ENSG00000037965	HOXC8	0.1	0.6	0.1	1.0	1.0	0.1	0.1	0.1	0.1	1.0	0.1	0.2	0.8	0.3	0.4		0.6	1.0	11.0	2.0
ENSG00000038002	AGA	28.0	38.0	24.0	23.0	12.0	6.0	19.0	7.0	9.0	7.0	19.0	13.0	11.0	18.0	15.0	11.0	38.0	14.0	15.0	21.0
ENSG00000038210	PI4K2B	35.0	31.0	28.0	26.0	10.0	17.0	11.0	14.0	17.0	14.0	9.0	11.0	14.0	27.0	19.0	27.0	21.0	29.0	11.0	20.0
ENSG00000038219	BOD1L1	30.0	27.0	3.0	39.0	2.0	4.0	3.0	4.0	3.0	3.0	3.0	13.0	18.0	15.0	23.0	14.0	48.0	18.0	19.0	13.0
ENSG00000038274	MAT2B	94.0	92.0	72.0	88.0	31.0	60.0	65.0	49.0	31.0	37.0	51.0	42.0	65.0	69.0	63.0	59.0	139.0	62.0	63.0	49.0
ENSG00000038295	TLL1	0.1	0.9	0.4	0.8	0.5	0.2		0.1	0.2	0.1	0.2	0.3	0.2	0.2	2.0	0.6	2.0	0.3	1.0	1.0
ENSG00000038358	EDC4	38.0	27.0	7.0	48.0	6.0	7.0	13.0	13.0	13.0	6.0	13.0	33.0	34.0	36.0	37.0	32.0	46.0	27.0	40.0	17.0
ENSG00000038382	TRIO	18.0	10.0	5.0	34.0	3.0	11.0	5.0	1.0	4.0	6.0	3.0	6.0	23.0	5.0	8.0	2.0	31.0	5.0	12.0	8.0
ENSG00000038427	VCAN	11.0	21.0	5.0	3.0	3.0	0.5	2.0	2.0	11.0	4.0	2.0	4.0	2.0	4.0	34.0	7.0	2.0	22.0	20.0	51.0
ENSG00000038532	CLEC16A	15.0	16.0	2.0	14.0	8.0	8.0	20.0	9.0	11.0	7.0	11.0	10.0	13.0	12.0	14.0	12.0	15.0	9.0	12.0	9.0
ENSG00000038945	MSR1	2.0	6.0	51.0	0.7	4.0	2.0	0.1	2.0	8.0	7.0	7.0	3.0	2.0	8.0	23.0	15.0	0.3	2.0	8.0	7.0
ENSG00000039068	CDH1	4.0	0.9		5.0	3.0	0.4	2.0	0.4	0.3	1.0	11.0	0.2	0.8	0.4	2.0	0.1	17.0	0.3	3.0	0.2
ENSG00000039123	MTREX	57.0	37.0	21.0	48.0	26.0	19.0	24.0	19.0	21.0	18.0	23.0	41.0	53.0	59.0	53.0	64.0	50.0	48.0	41.0	30.0
ENSG00000039139	DNAH5	0.1			0.2	0.1	0.2	0.1	0.1		0.1			0.1				0.1		1.0	0.1
ENSG00000039319	ZFYVE16	13.0	11.0	7.0	12.0	3.0	2.0	2.0	4.0	2.0	4.0	3.0	4.0	7.0	5.0	9.0	5.0	16.0	10.0	11.0	8.0
ENSG00000039523	RIPOR1	29.0	27.0	10.0	74.0	18.0	12.0	29.0	38.0	13.0	26.0	21.0	11.0	23.0	15.0	25.0	8.0	25.0	12.0	51.0	34.0
ENSG00000039537	C6		0.4		0.3	0.6	0.1			0.1		0.3		0.2	0.1	1.0	0.2	0.6			3.0
ENSG00000039560	RAI14	24.0	18.0	5.0	14.0	7.0	2.0	5.0	7.0	5.0	7.0	8.0	3.0	1.0	3.0	13.0	4.0	14.0	25.0	16.0	16.0
ENSG00000039600	SOX30	1.0	0.6	0.3	9.0		0.2	1.0	0.1		0.4	0.1	0.3	0.5	0.5	0.5	0.2	2.0	0.2	6.0	2.0
ENSG00000039650	PNKP	39.0	16.0	22.0	80.0	29.0	55.0	41.0	35.0	58.0	29.0	50.0	29.0	34.0	39.0	16.0	21.0	43.0	37.0	19.0	10.0
ENSG00000039987	BEST2	0.4				0.3	0.2				0.1	0.1	0.1	1.0	0.1	0.1		0.1	0.2	0.1	0.1
ENSG00000040199	PHLPP2	4.0	6.0	1.0	11.0	0.8	0.9	0.9	0.6	0.7	0.7	1.0	4.0	7.0	3.0	6.0	5.0	8.0	5.0	6.0	3.0
ENSG00000040275	SPDL1	30.0	25.0	8.0	20.0	10.0	10.0	12.0	9.0	20.0	13.0	10.0	46.0	52.0	38.0	28.0	39.0	25.0	38.0	23.0	19.0
ENSG00000040341	STAU2	25.0	16.0	17.0	15.0	5.0	10.0	5.0	8.0	5.0	5.0	7.0	14.0	10.0	16.0	18.0	21.0	15.0	19.0	10.0	16.0
ENSG00000040487	PQLC2	12.0	14.0	10.0	13.0	14.0	22.0	17.0	21.0	13.0	24.0	24.0	7.0	12.0	9.0	7.0	5.0	11.0	9.0	9.0	9.0
ENSG00000040531	CTNS	11.0	10.0	5.0	19.0	9.0	16.0	10.0	20.0	12.0	11.0	14.0	8.0	10.0	10.0	13.0	9.0	19.0	8.0	16.0	15.0
ENSG00000040608	RTN4R	0.3	0.5	0.7	2.0	4.0	0.9	3.0	3.0	1.0	36.0	2.0	1.0	37.0	0.6	1.0	0.4	1.0	0.1	15.0	2.0
ENSG00000040633	PHF23	71.0	42.0	41.0	57.0	44.0	75.0	60.0	70.0	53.0	35.0	68.0	57.0	60.0	49.0	46.0	53.0	53.0	41.0	28.0	52.0
ENSG00000040731	CDH10	0.1				0.1								0.1							
ENSG00000040933	INPP4A	11.0	10.0	5.0	33.0	3.0	3.0	2.0	4.0	1.0	2.0	4.0	6.0	11.0	8.0	11.0	9.0	32.0	9.0	10.0	5.0
ENSG00000041353	RAB27B	0.3	0.2	0.1	4.0						6.0	0.1	0.1	0.1		2.0		1.0		0.1	
ENSG00000041357	PSMA4	230.0	193.0	132.0	121.0	272.0	171.0	232.0	319.0	238.0	155.0	262.0	202.0	173.0	183.0	126.0	185.0	123.0	195.0	120.0	168.0
ENSG00000041515	MYO16	0.3	0.2		0.1	0.4		0.1		0.1	0.1	0.3		0.1		0.1		0.4		0.5	0.1
ENSG00000041802	LSG1	42.0	33.0	17.0	49.0	21.0	24.0	21.0	36.0	24.0	27.0	19.0	28.0	35.0	49.0	34.0	47.0	40.0	41.0	37.0	28.0
ENSG00000041880	PARP3	29.0	37.0	16.0	29.0	9.0	28.0	15.0	43.0	5.0	4.0	18.0	9.0	7.0	6.0	15.0	6.0	24.0	12.0	33.0	22.0
ENSG00000041982	TNC	183.0	64.0	6.0	68.0	24.0	18.0	13.0	4.0	8.0	57.0	30.0	43.0	11.0	13.0	92.0	34.0	45.0	114.0	368.0	81.0
ENSG00000041988	THAP3	8.0	6.0	16.0	8.0	21.0	19.0	16.0	12.0	16.0	17.0	20.0	10.0	12.0	11.0	7.0	12.0	14.0	7.0	4.0	7.0
ENSG00000042062	RIPOR3	1.0	2.0	0.4	7.0	1.0	0.3	0.8	0.9	0.8	0.9	0.9	2.0	1.0	0.4	3.0	1.0	7.0	1.0	4.0	0.7
ENSG00000042088	TDP1	29.0	19.0	13.0	26.0	13.0	24.0	17.0	21.0	20.0	21.0	19.0	23.0	26.0	32.0	24.0	25.0	26.0	26.0	20.0	19.0
ENSG00000042286	AIFM2	17.0	14.0	15.0	12.0	10.0	9.0	13.0	35.0	14.0	14.0	23.0	8.0	6.0	4.0	9.0	5.0	7.0	9.0	10.0	8.0
ENSG00000042304	C2orf83				0.1	0.8	0.2	0.1			0.1	0.1		0.1							0.1
ENSG00000042317	SPATA7	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	0.9	2.0	2.0	2.0	2.0	3.0	1.0	2.0	1.0	2.0	3.0
ENSG00000042429	MED17	14.0	8.0	5.0	13.0	3.0	4.0	4.0	3.0	2.0	4.0	4.0	9.0	9.0	10.0	9.0	10.0	17.0	9.0	12.0	6.0
ENSG00000042445	RETSAT	24.0	20.0	13.0	30.0	10.0	11.0	14.0	14.0	9.0	19.0	16.0	12.0	14.0	17.0	27.0	13.0	37.0	16.0	24.0	15.0
ENSG00000042493	CAPG	472.0	311.0	356.0	258.0	676.0	125.0	1011.0	1225.0	681.0	417.0	930.0	52.0	91.0	26.0	200.0	27.0	120.0	154.0	197.0	229.0
ENSG00000042753	AP2S1	116.0	101.0	101.0	183.0	255.0	240.0	288.0	272.0	307.0	280.0	289.0	92.0	128.0	125.0	70.0	96.0	69.0	82.0	71.0	91.0
ENSG00000042781	USH2A													0.1							0.1
ENSG00000042813	ZPBP		0.1		0.3		0.2	0.1	0.7				0.2	0.4	0.1			0.1		0.1	0.2
ENSG00000042832	TG	0.5	0.3	1.0	1.0	0.3	0.4	0.2	1.0	0.2	4.0	131.0	2.0	3.0	0.1	0.3	0.6	1.0	0.6	0.8	0.2
ENSG00000042980	ADAM28	11.0	22.0	12.0	14.0	0.7	5.0	7.0	7.0	6.0	1.0	6.0	0.9	9.0	0.5	3.0	0.2	46.0	2.0	32.0	33.0
ENSG00000043039	BARX2	1.0	0.3	0.4	0.5	0.3	0.1	15.0	0.4	0.2	2.0	1.0	0.1	0.3	0.1	1.0		0.6	0.1	25.0	0.1
ENSG00000043093	DCUN1D1	53.0	46.0	25.0	16.0	6.0	13.0	6.0	10.0	7.0	9.0	17.0	16.0	18.0	12.0	18.0	19.0	20.0	19.0	12.0	18.0
ENSG00000043143	JADE2	41.0	58.0	16.0	46.0	16.0	60.0	47.0	43.0	26.0	62.0	23.0	20.0	29.0	17.0	29.0	18.0	50.0	16.0	21.0	33.0
ENSG00000043355	ZIC2	2.0		0.2	2.0	0.1	3.0	0.4					0.1							0.9	1.0
ENSG00000043462	LCP2	57.0	26.0	15.0	48.0	9.0	6.0	23.0	9.0	6.0	9.0	16.0	7.0	4.0	10.0	46.0	7.0	71.0	25.0	75.0	16.0
ENSG00000043514	TRIT1	31.0	24.0	11.0	27.0	21.0	19.0	14.0	15.0	18.0	17.0	20.0	30.0	28.0	33.0	19.0	25.0	25.0	28.0	20.0	25.0
ENSG00000043591	ADRB1	0.6	0.8		0.2	1.0	0.4	1.0	0.1		0.1	0.2	0.1	0.3	0.7	0.7	0.1	1.0	0.3		0.3
ENSG00000044012	GUCA2B																				
ENSG00000044090	CUL7	26.0	30.0	8.0	21.0	8.0	13.0	14.0	18.0	9.0	11.0	16.0	15.0	14.0	16.0	18.0	15.0	25.0	16.0	19.0	14.0
ENSG00000044115	CTNNA1	48.0	33.0	17.0	42.0	19.0	17.0	30.0	16.0	11.0	27.0	24.0	24.0	29.0	15.0	40.0	17.0	37.0	16.0	51.0	54.0
ENSG00000044446	PHKA2	11.0	29.0	5.0	19.0	8.0	9.0	11.0	10.0	8.0	21.0	10.0	15.0	21.0	14.0	13.0	14.0	25.0	15.0	15.0	21.0
ENSG00000044459	CNTLN	2.0	2.0	1.0	6.0	0.8	1.0	2.0	0.6	2.0	0.2	0.6	5.0	2.0	7.0	4.0	3.0	2.0	5.0	4.0	4.0
ENSG00000044524	EPHA3	2.0	1.0	0.4	2.0	0.9	0.2	0.2		2.0	5.0	0.4	0.3	0.1	0.6	2.0	1.0	4.0	2.0	6.0	2.0
ENSG00000044574	HSPA5	421.0	616.0	447.0	270.0	334.0	699.0	415.0	611.0	363.0	413.0	548.0	222.0	170.0	188.0	472.0	193.0	261.0	285.0	549.0	348.0
ENSG00000046604	DSG2	4.0	1.0	12.0	0.3	0.4		1.0		0.5	1.0	2.0	2.0	0.8	0.1	16.0	2.0	2.0	0.1	33.0	1.0
ENSG00000046647	GEMIN8	19.0	26.0	18.0	21.0	25.0	36.0	30.0	32.0	29.0	31.0	52.0	35.0	37.0	37.0	20.0	28.0	24.0	34.0	16.0	23.0
ENSG00000046651	OFD1	32.0	70.0	4.0	45.0	11.0	14.0	17.0	13.0	7.0	28.0	26.0	58.0	47.0	36.0	30.0	34.0	92.0	45.0	38.0	64.0
ENSG00000046653	GPM6B	2.0	5.0	1.0	4.0	0.6	0.3	0.7	0.2	1.0	0.3	1.0	2.0	3.0	2.0	2.0	2.0	9.0	2.0	3.0	4.0
ENSG00000046774	MAGEC2					0.1															0.4
ENSG00000046889	PREX2	0.5	2.0	0.7	1.0	0.5	0.1	1.0	0.1	0.1	3.0	0.3	0.3	0.2	0.7	4.0	1.0	1.0	0.8	0.4	2.0
ENSG00000047056	WDR37	17.0	18.0	5.0	28.0	5.0	9.0	6.0	14.0	5.0	6.0	10.0	11.0	15.0	14.0	15.0	10.0	29.0	16.0	14.0	5.0
ENSG00000047188	YTHDC2	28.0	21.0	10.0	38.0	3.0	6.0	4.0	7.0	4.0	4.0	6.0	19.0	26.0	20.0	17.0	19.0	35.0	24.0	30.0	20.0
